151,1.340321317
152,1.620724654
153,1.673952731
154,1.18971447
155,1.360166851
156,1.148023409
157,1.780465609
158,1.3677412
159,1.440633903
160,2.418698027
161,1.084817603
162,1.205850625
163,1.690163047
164,1.723309632
165,2.189295837
166,1.176082866
167,2.7003164
168,1.45032029
169,2.40893832
170,1.043369353
171,1.058726898
172,1.101046705
173,2.352111594
174,2.170650689
175,2.102566536
176,2.029052363
177,1.301112284
178,1.666742352
179,1.744611298
180,2.099935262
181,1.093350601
182,1.444662761
183,1.227960622
184,1.230926969
185,2.370846606
186,1.647767258
187,1.221920756
188,1.327449587
189,2.300217103
190,2.651538051
191,2.656895028
192,2.207624851
193,1.514156496
194,2.684555554
195,1.135900975
196,2.37370344
197,1.457098322
198,2.472017037
199,2.55941943
200,1.616817104
201,2.642694022
202,1.389523063
203,1.144384233
204,1.087094807
205,2.060077095
206,1.381781456
207,1.121628804
208,1.334606553
209,1.756965418
210,1.832091358
211,1.782132235
212,1.27862351
213,1.935869188
214,2.30331444
215,1.233026804
216,2.20717661
217,1.107266452
218,1.102125038
219,1.405867248
220,2.135077922
221,1.121596972
222,2.064905378
223,1.651366911
224,2.23352412
225,1.3125919
226,2.092471622
227,1.481778796
228,1.283744245
229,1.189447837
230,1.523139072
231,1.093942965
232,1.360828702
233,2.696071491
234,1.096154993
235,2.165514588
236,2.054995584
237,1.032951815
238,2.223864416
239,1.757614759
240,2.612818455
241,2.595854124
242,1.796006492
243,1.676203378
244,1.167202336
245,1.142091003
246,2.092821336
247,2.694633853
248,1.414842401
249,1.414506568
250,2.173500842
251,1.488247748
252,2.34380892
253,1.112723495
254,2.454773062
255,2.263379216
256,1.988207173
257,1.206384766
258,2.430344436
259,2.114352544
260,1.849734391
261,1.660094697
262,1.081008681
263,1.774247451
264,2.396541842
265,1.369504913
266,1.347244521
267,2.444181448
268,1.450574192
269,1.335081809
270,2.618308518
271,2.323943396
272,2.370747101
273,1.482932689
274,1.357527735
275,1.383567554
276,1.044425642
277,1.516676065
278,1.929231829
279,1.420399915
280,1.990891131
281,2.294213514
282,2.463672396
283,2.362453004
284,1.053396953
285,1.677192668
286,1.254837726
287,1.190654854
288,2.260300451
289,1.470456628
290,1.239009645
291,2.647357619
292,1.982631108
293,1.972466993
294,1.697117739
295,2.382596405
296,1.456537078
297,2.691300078
298,2.166822715
299,1.421305126
300,1.083302228
301,1.571398876
302,1.22136065
303,2.468641193
304,1.82723435
305,2.634792406
306,2.465616132
307,1.620563826
308,1.155889589
309,1.346057085
310,1.718900706
311,2.509289337
312,1.895305727
313,1.036909875
314,2.631812839
315,1.042305808
316,1.136441747
317,2.052859288
318,1.095400532
319,1.189339861
320,1.969818287
321,1.067506173
322,1.51355492
323,1.191537994
324,1.087934405
325,1.167045753
326,2.64521702
327,1.755884485
328,2.292287749
329,1.783172923
330,1.207244781
331,1.736604652
332,1.109518206
333,1.511031802
334,1.697028183
335,1.003878757
336,1.204250722
337,2.407858584
338,2.332046745
339,1.300914815
340,1.590472446
341,2.277272867
342,2.632914846
343,2.536443136
344,1.709750373
345,1.233016292
346,1.515133933
347,2.525361563
348,2.703632186
349,2.382073066
350,1.13009993
351,1.994175104
352,1.302491417
353,2.419157511
354,2.299380429
355,1.381431985
356,1.027957022
357,2.382311467
358,1.769386867
359,2.141129423
360,1.711256311
361,1.875551123
362,1.148905314
363,2.68821908
364,1.579478381
365,2.447096196
366,1.165850482
367,1.041243816
368,2.608266516
369,1.177247227
370,1.383391984
371,2.360681003
372,1.612605126
373,1.522579399
374,2.5351206
375,1.149108468
376,1.032311058
377,1.268838142
378,1.547873491
379,1.258290183
380,1.488900547
381,1.586256752
382,2.082071552
383,1.106129308
384,1.924333043
385,1.062625474
386,2.615092937
387,1.387059004
388,1.964300901
389,1.46827984
390,2.588537624
391,1.383662357
392,1.875502612
393,2.507563255
394,2.044778126
395,2.042343413
396,2.42394056
397,2.367803685
398,2.282743917
399,1.021934032
400,1.992500147
401,1.62858889
402,1.141319538
403,1.170382272
404,1.4690064
405,1.017097763
406,1.125943298
407,2.49905141
408,1.503676712
409,1.862080136
410,1.17597006
411,1.302352778
412,1.296908652
413,2.638446362
414,2.498932017
415,2.492521363
416,1.806140362
417,2.087666363
418,2.194920678
419,2.250950183
420,2.144249391
421,1.357863244
422,1.59959899
423,1.658649709
424,1.814988478
425,2.386649932
426,2.147189641
427,1.105052959
428,2.097769589
429,1.293002405
430,1.266586169
431,1.655798724
432,2.132531832
433,1.178481742
434,2.030434464
435,1.395480173
436,1.350955698
437,2.13244792
438,1.872347972
439,1.821875087
440,2.648345472
441,2.402423918
442,2.383800741
443,2.155197002
444,1.631552188
445,1.88174399
446,1.719424356
447,1.413592086
448,2.704234793
449,1.339119101
450,2.534080714
451,1.849986677
452,2.593617408
453,1.503505143
454,1.595552338
455,1.59413606
456,1.065463515
457,2.093639178
458,1.733991038
459,1.783524953
460,1.040040988
461,1.628769819
462,1.212753333
463,1.55218958
464,2.178309139
465,2.338117902
466,2.416936124
467,2.605432779
468,2.068588395
469,1.011474789
470,1.299501832
471,2.533869703
472,1.674888988
473,1.088529967
474,2.280008204
475,1.575029658
476,1.35060714
477,1.201041109
478,2.418384024
479,1.136100361
480,2.009507664
481,1.881569333
482,1.83469026
483,1.677509756
484,1.357756549
485,2.55284766
486,1.219589188
487,1.393595405
488,1.003695114
489,1.612870671
490,1.760256872
491,2.045045516
492,1.011901111
493,1.088769892
494,2.300791513
495,1.713337589
496,2.303663398
497,1.043233356
498,1.896922585
499,1.695849623
500,1.386088163
501,2.007519041
502,1.04303786
503,1.713481832
504,1.083328952
505,1.681121138
506,2.634838859
507,2.086627414
508,1.944440987
509,2.129382239
510,1.038894735
511,1.560100628
512,2.455871709
513,1.750201757
514,1.600477374
515,1.037448418
516,2.098022832
517,1.023563633
518,1.267106353
519,1.431651252
520,2.314483449
521,1.501667548
522,2.686476347
523,2.691150681
524,2.625180742
525,2.184721911
526,1.383964678
527,1.814602008
528,1.556870108
529,1.534129916
530,2.604626157
531,2.024682153
532,1.949601574
533,1.009802523
534,2.347932373
535,2.083171509
536,1.43446716
537,1.66280281
538,2.073772137
539,1.759557904
540,2.566590094
541,2.33379417
542,1.59635509
543,2.324335087
544,1.525001729
545,2.395111987
546,1.308291971
547,2.187882876
548,2.37519088
549,1.201227929
550,2.207403484
551,2.502630727
552,1.446657857
553,2.160877163
554,1.45300462
555,2.030412278
556,2.035243329
557,1.945830213
558,1.584221651
559,2.144305303
560,2.276456885
561,1.053852079
562,2.227118633
563,1.421342971
564,1.234219164
565,1.992239826
566,2.017655808
567,1.531911181
568,1.562815475
569,1.045261058
570,2.386497835
571,1.343694998
572,2.093899568
573,1.391032455
574,2.274064507
575,1.892207925
576,2.224267048
577,2.152889657
578,1.514963993
579,1.650893795
580,2.148548221
581,1.408526032
582,2.586032414
583,2.446050152
584,1.176190758
585,1.415657902
586,1.319197996
587,1.023598998
588,2.629451987
589,1.152348019
590,1.935785296
591,1.236402427
592,1.139597439
593,1.325018802
594,1.111791775
595,1.784438502
596,2.484271302
597,2.25568187
598,1.660260116
599,1.975259998
600,1.426241063
601,2.600060204
602,2.69102906
603,2.293679703
604,2.155782597
605,1.590040464
606,2.198746946
607,1.850615401
608,1.237464691
609,1.257615539
610,1.831700684
611,1.763568266
612,2.462484743
613,1.162512179
614,2.091336505
615,1.269315329
616,1.274453557
617,2.173311996
618,1.665375556
619,2.255633363
620,1.608569909
621,1.249156929
622,1.163203059
623,2.372609868
624,2.037822667
625,1.041104588
626,2.123946654
627,1.181259437
628,2.162942357
629,1.740514361
630,2.241644277
631,1.665475319
632,1.453903865
633,1.668725238
634,2.546817546
635,1.050664735
636,1.819939158
637,1.103902389
638,1.012648193
639,1.609282501
640,1.001742018
641,1.267156889
642,1.733824342
643,1.830425973
644,2.154910662
645,1.376372819
646,2.28050967
647,1.181434287
648,1.286956163
649,1.018256489
650,2.464736728
651,2.407316073
652,1.988115758
653,1.350968263
654,1.113658181
655,2.591657512
656,1.203783504
657,2.583178615
658,1.499170861
659,2.34921705
660,1.556924823
661,2.603117269
662,2.052222922
663,2.28903734
664,2.002159908
665,2.156306733
666,2.164851423
667,1.722577731
668,1.530510319
669,1.700562933
670,1.196224993
671,1.766707887
672,1.28148034
673,2.201273513
674,2.209368798
675,2.264194626
676,1.554205965
677,2.139260324
678,2.634666996
679,1.850734161
680,2.373532913
681,1.294002397
682,1.155115164
683,1.872061309
684,2.047413186
685,1.050798599
686,1.632370248
687,1.132032375
688,1.184945004
689,2.418528423
690,1.813703083
691,1.480698401
692,1.5348786
693,1.345459169
694,1.505433454
695,1.430711652
696,1.665527165
697,1.956497343
698,2.254533157
699,1.579059243
700,1.146305993
701,2.162929676
702,1.089493851
703,1.452451695
704,1.701817768
705,1.154272061
706,1.60417165
707,1.383474806
708,1.141364144
709,1.29705283
710,2.023897756
711,1.348387901
712,1.669975726
713,1.236120582
714,1.398005076
715,1.423149146
716,1.506166321
717,1.005831779
718,2.202109156
719,1.139741509
720,2.494792101
721,1.191944904
722,1.152881606
723,2.264868498
724,1.500039092
725,1.045239463
726,2.561371261
727,1.524072102
728,2.419472305
729,1.349579971
730,2.419901233
731,1.329194562
732,1.147593737
733,1.81541345
734,1.899095241
735,1.767125272
736,2.067268156
737,1.435144397
738,1.280821657
739,2.154089165
740,1.837382187
741,1.518190669
742,2.690566857
743,2.343439769
744,1.400608592
745,1.934897927
746,2.060322732
747,1.934272917
748,1.746902127
749,1.647654197
750,1.891750177
751,1.930439544
752,2.419529395
753,1.378265497
754,1.404715022
755,2.388149072
756,1.492684755
757,2.064561817
758,2.472999964
759,1.01780723
760,1.019975846
761,2.672540138
762,1.028627823
763,1.513189242
764,1.895127357
765,1.251724666
766,2.142453636
767,2.016931276
768,1.16930572
769,1.205792904
770,1.710320432
771,1.603422619
772,1.867639096
773,1.865487499
774,1.117504225
775,2.682530301
776,2.387273825
777,1.567535499
778,1.811804178
779,2.247904072
780,1.93951238
781,2.521341913
782,1.577037272
783,1.174284365
784,1.037032004
785,2.047008987
786,1.081889951
787,2.029002119
788,1.325900327
789,1.102123134
790,1.018700828
791,1.068794025
792,1.73312207
793,1.025192852
794,1.370384721
795,1.541325147
796,2.402084689
797,2.352023887
798,1.246192381
799,2.202160929
800,1.693140635
801,2.07841464
802,1.286328658
803,1.608548583
804,2.308311
805,1.208599451
806,2.137669766
807,2.301911452
808,1.418246094
809,1.22990959
810,1.020746896
811,1.664996414
812,2.229176115
813,1.693099065
814,1.134302921
815,1.105165352
816,2.449799034
817,2.177773913
818,1.891064389
819,2.252203632
820,1.481009715
821,2.038818327
822,1.119801625
823,2.037054189
824,2.608224745
825,2.556116828
826,1.082270123
827,2.562377019
828,2.49434824
829,1.896763397
830,2.131950144
831,2.425413774
832,2.246760183
833,2.255653382
834,1.125431099
835,2.6862641
836,1.223522159
837,2.531921146
838,1.636721319
839,1.638981067
840,2.328781134
841,1.152652932
842,2.69346632
843,1.021899987
844,2.6395028
845,1.572301994
846,1.37503294
847,1.914512133
848,2.696103592
849,1.044611272
850,1.636877067
851,1.419257214
852,2.497873379
853,1.638807084
854,1.669507049
855,1.85056482
856,1.682094235
857,1.009628498
858,1.079713503
859,1.910771784
860,2.123065615
861,1.008987069
862,2.258571474
863,1.338539194
864,1.91930775
865,1.903422736
866,1.070966591
867,1.447127853
868,2.038480634
869,1.320783676
870,1.44406634
871,1.335163209
872,2.683332991
873,1.207059624
874,1.142999984
875,1.206869501
876,1.922536448
877,1.804420136
878,1.501074764
879,1.231370756
880,2.468960775
881,2.717269062
882,2.273208348
883,2.534498383
884,2.410247347
885,2.296726602
886,1.641176167
887,2.277377563
888,2.614390602
889,1.528207796
890,1.212950795
891,1.213134592
892,1.621063779
893,1.053775067
894,1.494735335
895,1.287591106
896,1.577963336
897,1.186874658
898,1.246264224
899,1.092718631
900,1.401128642
901,1.668667376
902,1.947758865
903,2.503826164
904,1.711533999
905,1.988359668
906,1.170446151
907,1.658428258
908,1.880600636
909,1.225846684
910,1.109534271
911,2.554771525
912,1.110039717
913,2.267420974
914,1.163222123
915,2.510663885
916,2.682090854
917,1.280670384
918,2.119297328
919,1.416203995
920,1.887083555
921,2.392872927
922,1.821931085
923,1.338020758
924,1.403798691
925,2.657258924
926,2.103122452
927,1.709638068
928,1.015064599
929,1.893447297
930,1.839178875
931,2.144430318
932,2.461624187
933,2.505445801
934,1.032527312
935,1.42930164
936,1.068385351
937,1.327378993
938,1.17239376
939,2.396049668
940,1.106197437
941,2.323353606
942,1.91049508
943,1.926441873
944,1.555505169
945,1.697804942
946,1.028648273
947,1.011694379
948,2.667019434
949,1.306495204
950,1.787738841
951,1.594580115
952,2.045441341
953,1.173540768
954,1.045562616
955,1.269146386
956,1.084162204
957,1.817823986
958,1.874119897
959,2.293729304
960,1.608841908
961,1.927372627
962,2.571046455
963,1.893265782
964,1.086222048
965,2.493977528
966,1.042079467
967,2.041663978
968,1.620042603
969,1.152659335
970,2.626759214
971,1.631735705
972,1.641727398
973,1.303841096
974,1.060213342
975,1.11748152
976,1.838444088
977,1.3050796
978,1.987142439
979,1.31254852
980,2.347517675
981,1.040785731
982,2.039179794
983,1.882177273
984,1.721529539
985,2.076173963
986,2.692474552
987,2.654335079
988,1.106814593
989,1.35242213
990,1.483403091
991,1.083705536
992,2.605325881
993,1.72398616
994,1.09787619
995,1.764264199
996,1.104458694
997,2.28273098
998,1.517131413
999,1.151607417
1000,2.1180852
